segment_id	unit_x	doc_id_x	bertopic_topic	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview_x	source_xml_x	xml_doc_index_x	title_x	author_x	century_x	genre_x	publication_x	category_x	year_x	language_x	gerne_x	cemtury_x	unit_y	doc_id_y	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_y	source_xml_y	xml_doc_index_y	title_y	author_y	century_y	genre_y	publication_y	category_y	year_y	language_y	gerne_y	cemtury_y	_score	review_source
wikivir-000583::window::171	window	wikivir-000583	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	so se vračali iz Provanse in iz Italije in so potovali na sever na dvor češkega kraljaki je bil sorodnik vojvode BernardaPevci so se ustavljali na brežiškem gradu in prepevali najlepše pesmikar jih je	wikivir.xml	583	Angelin Hidar	Ivan Lah		zgodovinski romani							window	wikivir-000583	wikivir-000583.s001410|wikivir-000583.s001411|wikivir-000583.s001412|wikivir-000583.s001413|wikivir-000583.s001414|wikivir-000583.s001415|wikivir-000583.s001416|wikivir-000583.s001417|wikivir-000583.s001418|wikivir-000583.s001419|wikivir-000583.s001420|wikivir-000583.s001421	12	300	300	156	so se vračali iz Provanse in iz Italije in so potovali na sever na dvor češkega kraljaki je bil sorodnik vojvode BernardaPevci so se ustavljali na brežiškem gradu in prepevali najlepše pesmikar jih je rodila sončna Provansamnogi iz njih so bili v boju v Sveti deželipeli so o slavnih bojihki so jih v	wikivir.xml	583	Angelin Hidar	Ivan Lah		zgodovinski romani							0.0	top
wikivir-004198::window::324	window	wikivir-004198	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	in se nepovabljeni oglašali v goste po samostanih in sosednih grajščinahPo sedanjem Dolenjskemtedanji Slovenski krajinibila je večina posestva patrijarhovamnogo grajščakov je bilo došlo iz Furlanijeka	wikivir.xml	4198	Gospa s pristave	Ivan Janežič	19.0	zgodovinski romani							window	wikivir-004198	wikivir-004198.s008104|wikivir-004198.s008105|wikivir-004198.s008106|wikivir-004198.s008107|wikivir-004198.s008108|wikivir-004198.s008109|wikivir-004198.s008110|wikivir-004198.s008111|wikivir-004198.s008112|wikivir-004198.s008113|wikivir-004198.s008114|wikivir-004198.s008115|wikivir-004198.s008116|wikivir-004198.s008117|wikivir-004198.s008118|wikivir-004198.s008119|wikivir-004198.s008120|wikivir-004198.s008121|wikivir-004198.s008122|wikivir-004198.s008123	50	300	300	162	in se nepovabljeni oglašali v goste po samostanih in sosednih grajščinahPo sedanjem Dolenjskemtedanji Slovenski krajinibila je večina posestva patrijarhovamnogo grajščakov je bilo došlo iz Furlanijekakor nam kažejo tudi njihova imenaPoslal jih je bil v naše kraje patrijarhda bi oskrbovali in branili	wikivir.xml	4198	Gospa s pristave	Ivan Janežič	19	zgodovinski romani							0.0	random
wikivir-010250::window::92	window	wikivir-010250	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	plesih so se ti gospodiči zelo odlikovaliumeli so zapeljivo govoritiimeli so denarimeli so tudi največkrat imenitnazelo stara imenaČe so kje izvohali lepo dekleniso prej mirovalida ji niso zmedli srca	wikivir.xml	10250	Izza kongresa	Ivan Tavčar	20.0	zgodovinski romani							window	wikivir-010250	wikivir-010250.s001006|wikivir-010250.s001007|wikivir-010250.s001008|wikivir-010250.s001009|wikivir-010250.s001010|wikivir-010250.s001011|wikivir-010250.s001012|wikivir-010250.s001013|wikivir-010250.s001014|wikivir-010250.s001015|wikivir-010250.s001016|wikivir-010250.s001017|wikivir-010250.s001018|wikivir-010250.s001019|wikivir-010250.s001020|wikivir-010250.s001021|wikivir-010250.s001022|wikivir-010250.s001023	18	300	300	167	plesih so se ti gospodiči zelo odlikovaliumeli so zapeljivo govoritiimeli so denarimeli so tudi največkrat imenitnazelo stara imenaČe so kje izvohali lepo dekleniso prej mirovalida ji niso zmedli srcaNajhujše naskoke so mladi atašejiobračali proti gospici ČeškoviMorda so starši vsled tega kovali kak	wikivir.xml	10250	Izza kongresa	Ivan Tavčar	20	zgodovinski romani							0.0	random
wikivir-010347::window::157	window	wikivir-010347	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	ima narod slovenski zahvalo dajati jeziku svojemuMoč tega jezika ga je probudila iz smrtnega spanjaAli sedajko se je ravnokarprobudilslaboten je šeopoteka se semopoteka se tjain podstave nimana katero	wikivir.xml	10347	Mrtva srca	Ivan Tavčar	19.0	povesti							window	wikivir-010347	wikivir-010347.s001818|wikivir-010347.s001819|wikivir-010347.s001820|wikivir-010347.s001821|wikivir-010347.s001822|wikivir-010347.s001823|wikivir-010347.s001824|wikivir-010347.s001825|wikivir-010347.s001826|wikivir-010347.s001827|wikivir-010347.s001828|wikivir-010347.s001829|wikivir-010347.s001830|wikivir-010347.s001831|wikivir-010347.s001832|wikivir-010347.s001833|wikivir-010347.s001834|wikivir-010347.s001835|wikivir-010347.s001836|wikivir-010347.s001837	25	300	300	169	ima narod slovenski zahvalo dajati jeziku svojemuMoč tega jezika ga je probudila iz smrtnega spanjaAli sedajko se je ravnokarprobudilslaboten je šeopoteka se semopoteka se tjain podstave nimana katero bi se stalno oprlNima vodnikanima pastirja in tako je naravnocla se moči drobe in da deluje vsaka g	wikivir.xml	10347	Mrtva srca	Ivan Tavčar	19	povesti							0.0	random
wikivir-010686::window::137	window	wikivir-010686	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	po mestu že stražila narodna stražadne 24. marca je bila v Šentklavži slovesna zahvalna mašakojo je daroval vladikazvečer je bila slavnostna predstava v glediščimesto razsvetljenopo ulicah pa je svira	wikivir.xml	10686	Slovenci in 1848. leto	Josip Apih	19.0	neleposlovje							window	wikivir-010686	wikivir-010686.s000873|wikivir-010686.s000874|wikivir-010686.s000875|wikivir-010686.s000876|wikivir-010686.s000877|wikivir-010686.s000878|wikivir-010686.s000879|wikivir-010686.s000880|wikivir-010686.s000881|wikivir-010686.s000882|wikivir-010686.s000883|wikivir-010686.s000884|wikivir-010686.s000885|wikivir-010686.s000886|wikivir-010686.s000887|wikivir-010686.s000888|wikivir-010686.s000889|wikivir-010686.s000890	18	300	300	189	po mestu že stražila narodna stražadne 24. marca je bila v Šentklavži slovesna zahvalna mašakojo je daroval vladikazvečer je bila slavnostna predstava v glediščimesto razsvetljenopo ulicah pa je svirala godbakteri ni manjkalo običnega spremstvaRojake je poučevalo razumništvo o novih razmerahna Majar	wikivir.xml	10686	Slovenci in 1848. leto	Josip Apih	19	neleposlovje							0.0	random
wikivir-018034::window::441	window	wikivir-018034	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	tedajko je zidal svojo kapelo v Pajcekovcu ter daroval večjo svoto cerkvi v Suhi Baridal dolnji župnik nekako zagotoviloda si je s tem kupil nebesaTa spomin navede ga do pripomnjeA sedeč po današnji t	wikivir.xml	18034	Gospod Izidor Fučec 2. del	Ivan Hribar	20.0	povesti							window	wikivir-018034	wikivir-018034.s005022|wikivir-018034.s005023|wikivir-018034.s005024|wikivir-018034.s005025|wikivir-018034.s005026|wikivir-018034.s005027|wikivir-018034.s005028|wikivir-018034.s005029|wikivir-018034.s005030|wikivir-018034.s005031|wikivir-018034.s005032|wikivir-018034.s005033|wikivir-018034.s005034|wikivir-018034.s005035|wikivir-018034.s005036|wikivir-018034.s005037|wikivir-018034.s005038|wikivir-018034.s005039|wikivir-018034.s005040|wikivir-018034.s005041	26	300	300	155	tedajko je zidal svojo kapelo v Pajcekovcu ter daroval večjo svoto cerkvi v Suhi Baridal dolnji župnik nekako zagotoviloda si je s tem kupil nebesaTa spomin navede ga do pripomnjeA sedeč po današnji tvoji pripomnjida bi v Rimu zastonj iskala kakega hrvatskega svetnikanam Hrvatom ni posebno lahka pot	wikivir.xml	18034	Gospod Izidor Fučec 2. del	Ivan Hribar	20	povesti							0.0	random
wikivir-012648::window::60	window	wikivir-012648	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	perva stopna kvsim višjim vučenóstamZa predgovorom sledí pesenIlirija oživljenaCeló suhoparnia sicer slavnimnogozaslužni slovničarpokojni Metelkov Vodníkovega spomeníka spisu 91v katerem pišeKer želim	wikivir.xml	12648	Književno-zgodovinski spisi	Fran Levstik	19.0	spisi							window	wikivir-012648	wikivir-012648.s000359|wikivir-012648.s000360|wikivir-012648.s000361|wikivir-012648.s000362|wikivir-012648.s000363|wikivir-012648.s000364|wikivir-012648.s000365|wikivir-012648.s000366|wikivir-012648.s000367|wikivir-012648.s000368|wikivir-012648.s000369|wikivir-012648.s000370|wikivir-012648.s000371|wikivir-012648.s000372|wikivir-012648.s000373|wikivir-012648.s000374	16	300	300	177	perva stopna kvsim višjim vučenóstamZa predgovorom sledí pesenIlirija oživljenaCeló suhoparnia sicer slavnimnogozaslužni slovničarpokojni Metelkov Vodníkovega spomeníka spisu 91v katerem pišeKer želimo ranjkimu Njemu o Slovencih brez mere zasluženo čast očitno skazatibomo letos 3. svečana Njegov sto	wikivir.xml	12648	Književno-zgodovinski spisi	Fran Levstik	19	spisi							0.0	random
wikivir-015066::window::3	window	wikivir-015066	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	dan v slovenskem pesništvuv slovenski književnosti in v našem modernem mišljenju splohPrešérnov nastop je v devetnajstem stoletju za nas takisto epohalnega pomenakakor je epohalnega pomena nastop Trub	wikivir.xml	15066	Prešeren in njegove poezije	Anton Aškerc	20.0	literarne kritike							window	wikivir-015066	wikivir-015066.s000014|wikivir-015066.s000015|wikivir-015066.s000017|wikivir-015066.s000018|wikivir-015066.s000019|wikivir-015066.s000020|wikivir-015066.s000021|wikivir-015066.s000022|wikivir-015066.s000023|wikivir-015066.s000024|wikivir-015066.s000025|wikivir-015066.s000026|wikivir-015066.s000027|wikivir-015066.s000028|wikivir-015066.s000029|wikivir-015066.s000030|wikivir-015066.s000031|wikivir-015066.s000032|wikivir-015066.s000033|wikivir-015066.s000034	23	300	300	180	dan v slovenskem pesništvuv slovenski književnosti in v našem modernem mišljenju splohPrešérnov nastop je v devetnajstem stoletju za nas takisto epohalnega pomenakakor je epohalnega pomena nastop Trubarjev v šestnajstem stoletjuzato se začenjajo té črtice z imenom velikega našega reformatorja Jasen 	wikivir.xml	15066	Prešeren in njegove poezije	Anton Aškerc	20	literarne kritike							0.0	random
wikivir-001026::window::54	window	wikivir-001026	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Husovim črkam i jeziku in sem komaj čakalda jih dobim v rokeprebral sem verno in pazljivo vsak svoj izvod do Bleiweisove smrtiMikal me je seveda najbolj leposlovni delposebno pa pesmiNa domačem Parnas	wikivir.xml	1026	Moje življenje	Janez Trdina	20.0	avtobiografije							window	wikivir-001026	wikivir-001026.s001242|wikivir-001026.s001243|wikivir-001026.s001244|wikivir-001026.s001245|wikivir-001026.s001246|wikivir-001026.s001247|wikivir-001026.s001248|wikivir-001026.s001249|wikivir-001026.s001250|wikivir-001026.s001251|wikivir-001026.s001252|wikivir-001026.s001253|wikivir-001026.s001254|wikivir-001026.s001255|wikivir-001026.s001256|wikivir-001026.s001257|wikivir-001026.s001258|wikivir-001026.s001259|wikivir-001026.s001260|wikivir-001026.s001261	48	300	300	146	Husovim črkam i jeziku in sem komaj čakalda jih dobim v rokeprebral sem verno in pazljivo vsak svoj izvod do Bleiweisove smrtiMikal me je seveda najbolj leposlovni delposebno pa pesmiNa domačem Parnasu se je prikazala takrat mogočna podoba Veselovaki si je dal po svoji rojstveni vasi pisateljsko ime	wikivir.xml	1026	Moje življenje	Janez Trdina	20	avtobiografije							0.0	random
wikivir-018439::window::87	window	wikivir-018439	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	kdaj kakšno uro Imeniten znanstveni razumBoža KrakarVogelMatra rase v jezik materin In nikdar ga čisto ne preraseRomar je ob raji čisto hinAmpak vendarle zaupa vaseNekdaj bo od njega lep spominVčasih 	wikivir.xml	18439	Stkal sem ga iz štirih norih rim	Tone Pretnar	20.0	pesmi							window	wikivir-018439	wikivir-018439.s002487|wikivir-018439.s002488|wikivir-018439.s002489|wikivir-018439.s002490|wikivir-018439.s002491|wikivir-018439.s002492|wikivir-018439.s002493|wikivir-018439.s002494|wikivir-018439.s002495|wikivir-018439.s002496|wikivir-018439.s002497|wikivir-018439.s002498|wikivir-018439.s002499|wikivir-018439.s002500|wikivir-018439.s002501|wikivir-018439.s002502|wikivir-018439.s002503|wikivir-018439.s002504|wikivir-018439.s002505|wikivir-018439.s002506	55	300	300	176	kdaj kakšno uro Imeniten znanstveni razumBoža KrakarVogelMatra rase v jezik materin In nikdar ga čisto ne preraseRomar je ob raji čisto hinAmpak vendarle zaupa vaseNekdaj bo od njega lep spominVčasih gredo tudi razglednice rade na izletTale je šla z mano v ZagrebIz Tomaja1987obitelji HladnikMatra z 	wikivir.xml	18439	Stkal sem ga iz štirih norih rim	Tone Pretnar	20	pesmi							0.0	random
wikivir-002872::window::91	window	wikivir-002872	103	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	z njimOstal bi bil čisto navaden Tone Sivec in slovenska prestolica bi imela en spomenik manjspomenikki ga je postavil narod s pomočjo rodoljubnega ženstva in ki je deset metrov visokToda Anastasius S	wikivir.xml	2872	Krpanova kobila	Ivan Cankar	20.0	eseji							window	wikivir-002872	wikivir-002872.s000832|wikivir-002872.s000833|wikivir-002872.s000834|wikivir-002872.s000835|wikivir-002872.s000836|wikivir-002872.s000837|wikivir-002872.s000838|wikivir-002872.s000839|wikivir-002872.s000840|wikivir-002872.s000841	10	300	300	163	z njimOstal bi bil čisto navaden Tone Sivec in slovenska prestolica bi imela en spomenik manjspomenikki ga je postavil narod s pomočjo rodoljubnega ženstva in ki je deset metrov visokToda Anastasius Schivvitz se je vzdignilvzpel je visoko in Tone Sivec je izginil nenadoma in tako popolnomakakor da g	wikivir.xml	2872	Krpanova kobila	Ivan Cankar	20	eseji							0.0	random
wikivir-000115::window::4	window	wikivir-000115	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	volkove spekli in se usedli k večerjije zagodrnjal skoraj naglasSe pač vidida ste zarobljeni hribovciki me še na volčjo pečenko ne povabiteVelikani so raztrgali in pohrustali volkove kakor kak lakomni	wikivir.xml	115	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							window	wikivir-000115	wikivir-000115.s000036|wikivir-000115.s000037|wikivir-000115.s000038|wikivir-000115.s000039|wikivir-000115.s000040|wikivir-000115.s000041|wikivir-000115.s000042|wikivir-000115.s000043|wikivir-000115.s000044|wikivir-000115.s000045|wikivir-000115.s000046|wikivir-000115.s000047	12	208	208	111	volkove spekli in se usedli k večerjije zagodrnjal skoraj naglasSe pač vidida ste zarobljeni hribovciki me še na volčjo pečenko ne povabiteVelikani so raztrgali in pohrustali volkove kakor kak lakomnik svoje cipe in težke založke so zamakali z ogromnimi curki vinaAli njihovo vino je moralo biti prec	wikivir.xml	115	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							0.0	top
wikivir-000118::window::1	window	wikivir-000118	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Bil je imeniten grofTa grof je šel v Gorjance na lovVelika družba prijateljev in lovcev ga je spremilaGrof ugleda medveda in skoči za njimMedved šine v goščavogrof za njimMedveda zmanjka in grof vidid	wikivir.xml	118	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							window	wikivir-000118	wikivir-000118.s000001|wikivir-000118.s000002|wikivir-000118.s000003|wikivir-000118.s000004|wikivir-000118.s000005|wikivir-000118.s000006|wikivir-000118.s000007|wikivir-000118.s000008|wikivir-000118.s000009|wikivir-000118.s000010|wikivir-000118.s000011|wikivir-000118.s000012|wikivir-000118.s000013|wikivir-000118.s000014|wikivir-000118.s000015|wikivir-000118.s000016|wikivir-000118.s000017|wikivir-000118.s000018|wikivir-000118.s000019|wikivir-000118.s000020	20	300	300	145	Bil je imeniten grofTa grof je šel v Gorjance na lovVelika družba prijateljev in lovcev ga je spremilaGrof ugleda medveda in skoči za njimMedved šine v goščavogrof za njimMedveda zmanjka in grof vidida se nahaja v neznanem krajupo katerem še nikoli ni hodilTa kraj je bil najlepši gajkakršnega ni vid	wikivir.xml	118	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							0.0	top
wikivir-000123::window::1	window	wikivir-000123	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Po gričihdolcih in jarkihna katere se drobe Gorjancipadaje polagoma proti Krkise razprostira med Podgradom in Ljubnim velik gozdimenuje se RasnoZdaj poje v njem sekiraki ga nemilo podira in pokončujea	wikivir.xml	123	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							window	wikivir-000123	wikivir-000123.s000001|wikivir-000123.s000002|wikivir-000123.s000003|wikivir-000123.s000004|wikivir-000123.s000005|wikivir-000123.s000006|wikivir-000123.s000007|wikivir-000123.s000008|wikivir-000123.s000009|wikivir-000123.s000010|wikivir-000123.s000011|wikivir-000123.s000012|wikivir-000123.s000013|wikivir-000123.s000014|wikivir-000123.s000015|wikivir-000123.s000016|wikivir-000123.s000017|wikivir-000123.s000018|wikivir-000123.s000019	19	300	300	152	Po gričihdolcih in jarkihna katere se drobe Gorjancipadaje polagoma proti Krkise razprostira med Podgradom in Ljubnim velik gozdimenuje se RasnoZdaj poje v njem sekiraki ga nemilo podira in pokončujeali še pred tremi desetki let je bil košattemen in krasenda je marsikak popotnik obstal in se mu čudi	wikivir.xml	123	Bajke in povesti o Gorjancih	Janez Trdina		kratka proza							0.0	top
wikivir-000161::window::30	window	wikivir-000161	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Krpana pa ni za vsakim voglomše na vsakem cesarskem dvoru nehvalo BoguDarove pa spet take dajateda človek ne more do njihto je ravnokakor bi mački miš na rep privezalda se potlej vrti sama okrog sebed	wikivir.xml	161	Martin Krpan z Vrha	Fran Levstik		proza							window	wikivir-000161	wikivir-000161.s000278|wikivir-000161.s000279|wikivir-000161.s000280|wikivir-000161.s000281|wikivir-000161.s000282|wikivir-000161.s000283|wikivir-000161.s000284|wikivir-000161.s000285|wikivir-000161.s000286|wikivir-000161.s000287|wikivir-000161.s000288|wikivir-000161.s000289|wikivir-000161.s000290|wikivir-000161.s000291|wikivir-000161.s000292	15	300	300	131	Krpana pa ni za vsakim voglomše na vsakem cesarskem dvoru nehvalo BoguDarove pa spet take dajateda človek ne more do njihto je ravnokakor bi mački miš na rep privezalda se potlej vrti sama okrog sebedoseči je pa vendar ne morePetdeset malih veder vinapet in sto pogačdvajset janjcev in pa oseminštiri	wikivir.xml	161	Martin Krpan z Vrha	Fran Levstik		proza							0.0	top
wikivir-000242::window::1	window	wikivir-000242	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Na semnju je bilo živo gibanjeTesno je v dolgih vrstah stala živinapar za paromtako da so se težko prerivali sem ter tja kupcimesarji in kmetjeVolom je bilo menda jako dolgočasnoprežvekovali so in se 	wikivir.xml	242	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000242	wikivir-000242.s000001|wikivir-000242.s000002|wikivir-000242.s000003|wikivir-000242.s000004|wikivir-000242.s000005|wikivir-000242.s000006|wikivir-000242.s000007|wikivir-000242.s000008|wikivir-000242.s000009|wikivir-000242.s000010|wikivir-000242.s000011|wikivir-000242.s000012|wikivir-000242.s000013|wikivir-000242.s000014|wikivir-000242.s000015|wikivir-000242.s000016	16	300	300	145	Na semnju je bilo živo gibanjeTesno je v dolgih vrstah stala živinapar za paromtako da so se težko prerivali sem ter tja kupcimesarji in kmetjeVolom je bilo menda jako dolgočasnoprežvekovali so in se niso nič zmenili za vretje okrog sebeČe je kakemu rogatemu velikanu morda na misel prišlosvojemu čet	wikivir.xml	242	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000273::window::1	window	wikivir-000273	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Več čevljev debel sneg je ležal po deželiOd petka do nedelje je nepretrgoma šel in drevje po Smrekarjevem vrtu je bilo vse beloPo vejah ga je viselo po pedenj na debelo inkar je bilo šibkejšega drevja	wikivir.xml	273	Sosedov sin	Josip Jurčič	19.0	romani							window	wikivir-000273	wikivir-000273.s000001|wikivir-000273.s000002|wikivir-000273.s000003|wikivir-000273.s000004|wikivir-000273.s000005|wikivir-000273.s000006|wikivir-000273.s000007|wikivir-000273.s000008|wikivir-000273.s000009|wikivir-000273.s000010|wikivir-000273.s000011|wikivir-000273.s000012|wikivir-000273.s000013|wikivir-000273.s000014	14	300	300	151	Več čevljev debel sneg je ležal po deželiOd petka do nedelje je nepretrgoma šel in drevje po Smrekarjevem vrtu je bilo vse beloPo vejah ga je viselo po pedenj na debelo inkar je bilo šibkejšega drevjapripogibalo se je k tlom trudno in otožno pod težoSmrekar je stal do rogovile v snegu sredi vrtapoča	wikivir.xml	273	Sosedov sin	Josip Jurčič	19	romani							0.0	top
wikivir-000289::window::11	window	wikivir-000289	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	opletaleDandanes je že malo takih dedovZginili so klobuki z dolgimi kraji pa nizkim oglavjemmi le raje nosimo oglavje bolj visokoVeselil sem se časi že od dalečako je od kod po cesti primigalo široko 	wikivir.xml	289	Popotovanje iz Litije do Čateža	Fran Levstik		potopis							window	wikivir-000289	wikivir-000289.s000101|wikivir-000289.s000102|wikivir-000289.s000103|wikivir-000289.s000104|wikivir-000289.s000105|wikivir-000289.s000106|wikivir-000289.s000107|wikivir-000289.s000108|wikivir-000289.s000109|wikivir-000289.s000110|wikivir-000289.s000111|wikivir-000289.s000112|wikivir-000289.s000113|wikivir-000289.s000114|wikivir-000289.s000115|wikivir-000289.s000116|wikivir-000289.s000117|wikivir-000289.s000118|wikivir-000289.s000119	19	300	300	157	opletaleDandanes je že malo takih dedovZginili so klobuki z dolgimi kraji pa nizkim oglavjemmi le raje nosimo oglavje bolj visokoVeselil sem se časi že od dalečako je od kod po cesti primigalo široko pokrivaloki je branilo dežja in soncaveselil sem se rdeče opasice in čevljevki so imeli golenice pro	wikivir.xml	289	Popotovanje iz Litije do Čateža	Fran Levstik		potopis							0.0	top
wikivir-000510::window::1	window	wikivir-000510	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	To je lovski rogČez hribe in doline se zlega naokrogodzivljejo se skale in tišine in gaj in plan in logOdpadlo bukvam je in hrastom listjekorak pa v njem šumistudenec mrzel ves in tih in čist jea k sr	wikivir.xml	510	Pesmi in romance	Josip Murn Aleksandrov		pesmi							window	wikivir-000510	wikivir-000510.s000001|wikivir-000510.s000002|wikivir-000510.s000003|wikivir-000510.s000004|wikivir-000510.s000005|wikivir-000510.s000006|wikivir-000510.s000007|wikivir-000510.s000008|wikivir-000510.s000009|wikivir-000510.s000010|wikivir-000510.s000011|wikivir-000510.s000012|wikivir-000510.s000013|wikivir-000510.s000014|wikivir-000510.s000015|wikivir-000510.s000016|wikivir-000510.s000017	17	81	81	51	To je lovski rogČez hribe in doline se zlega naokrogodzivljejo se skale in tišine in gaj in plan in logOdpadlo bukvam je in hrastom listjekorak pa v njem šumistudenec mrzel ves in tih in čist jea k srcu polje kriGlej jasnestrme one visočinekjer sneg tam plameniplanoteglejgloboke te doline miru tu na	wikivir.xml	510	Pesmi in romance	Josip Murn Aleksandrov		pesmi							0.0	top
wikivir-000527::window::4	window	wikivir-000527	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	bližnjem gozdu zložiti apnenicoVedel jekako se žge apno in kako se živo apno umoriČe ga poliješ z vodozacvrči in zašumizavrezakipi in se strahotno razgrejeda v hipu izžge vse živoIn ko je zvečer vse š	wikivir.xml	527	Zmaj v Postojnski jami	Silvo Fatur, Srečko Šajn		pravljice							window	wikivir-000527	wikivir-000527.s000033|wikivir-000527.s000034|wikivir-000527.s000035|wikivir-000527.s000036|wikivir-000527.s000037|wikivir-000527.s000038|wikivir-000527.s000039|wikivir-000527.s000040|wikivir-000527.s000041|wikivir-000527.s000042|wikivir-000527.s000043|wikivir-000527.s000044|wikivir-000527.s000045|wikivir-000527.s000046|wikivir-000527.s000047|wikivir-000527.s000048|wikivir-000527.s000049|wikivir-000527.s000050|wikivir-000527.s000051|wikivir-000527.s000052	22	300	300	163	bližnjem gozdu zložiti apnenicoVedel jekako se žge apno in kako se živo apno umoriČe ga poliješ z vodozacvrči in zašumizavrezakipi in se strahotno razgrejeda v hipu izžge vse živoIn ko je zvečer vse še enkrat dobro premislilje vedelzmaja bo pokončalo živo apnoZgodaj zjutraj je bosonogs pastirskim kl	wikivir.xml	527	Zmaj v Postojnski jami	Silvo Fatur, Srečko Šajn		pravljice							0.0	top
wikivir-000553::window::3	window	wikivir-000553	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	urhov se je razlegalo prav obupno okoli smrdečih kalovVčasih je potegnil suhi vshodni veter ter je napravil še več prahuV hlevih je mukala žejna živina in pomaljala suhe jezike iz gobcakmetje so se pa	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							window	wikivir-000553	wikivir-000553.s000018|wikivir-000553.s000019|wikivir-000553.s000020|wikivir-000553.s000021|wikivir-000553.s000022|wikivir-000553.s000023|wikivir-000553.s000024|wikivir-000553.s000025|wikivir-000553.s000026|wikivir-000553.s000027|wikivir-000553.s000028|wikivir-000553.s000029|wikivir-000553.s000030|wikivir-000553.s000031	14	300	300	147	urhov se je razlegalo prav obupno okoli smrdečih kalovVčasih je potegnil suhi vshodni veter ter je napravil še več prahuV hlevih je mukala žejna živina in pomaljala suhe jezike iz gobcakmetje so se pa ozirali na nebonili kje kaka meglicaki bi prinesla zaželenega dežjaNa poljih je bilo malo ljudijsaj	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							0.0	top
wikivir-000553::window::6	window	wikivir-000553	104	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	nasprotnih rebrih črede in zasliši mukanje goved in žvenkljanje zvoncevTačas nekako pride po stezi iz vasi ženska in krene v reberNaročni jerbašček je pričalda gre kam v drugo vas ali kamor koliza nas	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							window	wikivir-000553	wikivir-000553.s000038|wikivir-000553.s000039|wikivir-000553.s000040|wikivir-000553.s000041|wikivir-000553.s000042|wikivir-000553.s000043|wikivir-000553.s000044|wikivir-000553.s000045|wikivir-000553.s000046|wikivir-000553.s000047|wikivir-000553.s000048|wikivir-000553.s000049|wikivir-000553.s000050|wikivir-000553.s000051|wikivir-000553.s000052|wikivir-000553.s000053|wikivir-000553.s000054|wikivir-000553.s000055|wikivir-000553.s000056|wikivir-000553.s000057	29	300	300	150	nasprotnih rebrih črede in zasliši mukanje goved in žvenkljanje zvoncevTačas nekako pride po stezi iz vasi ženska in krene v reberNaročni jerbašček je pričalda gre kam v drugo vas ali kamor koliza nas je to brez pomenaSpešno je hitela po stezi in zrla predse v tla in je na videz nekaj premišljevala 	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							0.0	top
